row_id,learner_group_id,sign_group_id,split,category_code,prompt_language,selection_strategy,selection_reason,anchor_outcome,anchor_correct,anchor_was_skipped,anchor_quality_score,anchor_quality_band,response_time_ms,retry_count,hint_count,sign_difficulty,was_due,days_overdue,selection_priority,pre_mastery_score,post_mastery_score,pre_total_reviews,pre_successful_reviews,pre_failure_count,pre_average_quality_score,pre_average_response_time_ms,hours_since_previous_review,pre_ease_factor,post_ease_factor,pre_interval_days,post_interval_days,pre_repetition_count,post_repetition_count,pre_lapse_count,post_lapse_count,scheduled_delay_hours,learner_prior_attempts,learner_prior_accuracy,learner_prior_average_quality,future_recall_success
114c989170efb4fea01da0d846875efc8a564792ddd4d0b7817fc94d4cab7acf,b2b79f695e95ed68ca0d89c0cd084219ad51964b18d2812a1d05b47c410b8e1c,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,test,DAILY_LIFE,english,random_control,new_direction,incorrect,0,0,1.0,1,5879,2,0,1,1,0.0,8.91,0.0388,0.1113,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.222222,1.694444,1
0ec23cf43235754da1987f75b738138d0b35c3dcd379712bd52a2540286db327,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,test,DAILY_LIFE,english,due_only,new_direction,correct,1,0,5.0,5,5311,0,0,2,1,0.0,89.97,0.035,0.4692,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,0,0.0,0.0,1
309ba7c61d951a16675a6e6c34e69d7992f1f9d115039f5c89e56d932d523341,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,test,GREETINGS,english,due_only,new_direction,incorrect,0,0,1.0,1,9136,2,0,3,1,0.0,82.4,0.0513,0.1182,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,1.0,5.0,1
8a0c0a4312bd2608ce43352bc303d60715a026686b7bd7dcad63e3346f3a8da9,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,9657919572610c44e90ae7341f36811fc8acf035db431775883cfe85a60a23c0,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,3.25,3,9983,2,0,3,1,0.0,86.8,0.0409,0.315,0,0,0,0.0,,,2.5,2.36,0,1,0,1,0,0,24.0,4,0.75,3.8125,0
cf4620d617e7a1a26efc47cf81f6fbf81daf3fdeb21720c2fa798cad1985d078,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,faa6364074005ad3253a24e159c597123c8145442468a04250540401d256303c,test,NUMBERS,english,adaptive,new_direction,correct,1,0,5.0,5,5429,0,0,1,1,0.0,79.17,0.022,0.4621,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.666667,3.25,1
f7724a1c2d6ac7d9bad884e942715bc23ec2b5f6a7fcdc16cc223bb0db84adc4,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,test,NUMBERS,english,adaptive,new_direction,correct,1,0,5.0,5,7719,0,0,5,1,0.0,83.28,0.0619,0.484,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,8,0.75,3.6875,0
eb029fccafdd4bd3f655272c8cd255db59cf3ae136a7944c2bdc7553175aa177,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,test,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,7181,1,0,2,1,0.0,78.6,0.0939,0.1416,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.7,3.55,0
4fddcaa14312958757958b9e5ed7a4c899421e5827bc1f0bd2a0fb4bc3874f5f,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,test,GREETINGS,english,adaptive,due_today,correct,1,0,5.0,5,6053,0,0,2,1,0.39,58.11,0.1679,0.5423,2,0,2,1.0,7578.0,33.2647,1.42,1.52,1,1,0,1,2,2,24.0,12,0.583333,3.125,1
f9bc429e3c2afaf00d9506867eede04cc55da75d098e81f1fa7cf4eb01e58e3c,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,8a0759c04c4ed4a05541c2af6c5dbdacfc062678f5aa53521e8682b0760e18d9,test,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10246,1,1,4,1,0.0,84.35,0.1063,0.1485,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.642857,3.392857,0
7ae26ec89ef7dad351d9be9d3b6a5141025f3eea3d25edbff19079719546082a,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,3.5,4,9204,2,0,4,1,0.0,83.89,0.0978,0.3688,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,16,0.5625,3.09375,1
09b0a4c0f75b4d2aa248ec58738cf32b5dbfb3a372495ddba8f74d72c8b7ceb1,e43837801fcf4683c733bfd38d91e72acb4f519e01c4a393d36ccd8fbd41cead,e571a4e7e3fa4de651fef6cb6bfddc05705dd29ed5dd94156cec07bf1647e42a,test,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,4.25,4,4877,1,0,1,1,0.0,75.16,0.0357,0.4021,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,18,0.611111,3.222222,1
d5b81d4872bfc97b0d552f8769a5b641066120ceb1504461e007ff597fda7a19,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,validation,DAILY_LIFE,english,random_control,new_direction,correct,1,0,4.25,4,9230,1,0,4,1,0.0,14.11,0.0578,0.4143,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,0,0.0,0.0,0
8ad3f4cdd92f956ea64206449684543236843a037f51ed9e0033c48fea9ca3fd,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,0942be67a27862a7f61b0a638bc676513976dffc36741774ef3379d8d1d47a50,validation,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,8200,2,0,2,1,0.0,83.37,0.0446,0.1145,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.5,2.125,0
598601493dcc9f2d09481bd61865005a2edaf2afc23896d50c378fb3914bb530,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,validation,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10674,1,0,5,1,0.0,81.98,0.0992,0.1446,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.25,1.5625,0
c2ee3157e1309d173cd45ff184ad35677b1dcd7d586278420f82dbcd958e3b40,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,validation,GREETINGS,english,adaptive,new_direction,correct,1,0,5.0,5,6223,0,0,3,1,0.0,81.67,0.0316,0.4674,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.166667,1.375,0
569a0ba4f1fa3f4fcff035f359fe32c8ef3b74b9bab12e1d6a5565f433da5b88,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,703eebd4a4dbbbaf13cade8763e984d8083555fd3bd0eff5dd860de7505f81e0,validation,SCHOOL_VOCABULARY,english,due_only,new_direction,correct,1,0,5.0,5,5046,0,0,1,1,0.0,78.08,0.1068,0.5087,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,8,0.25,1.78125,1
8d8235639e2c0c81dfa9ff43e4a027274c9048b47c4451d526affba78cc0e488,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,f5ae28fe923eece8dd1117e99419c21b18a5716a4f0a1bff2f4ec1b2c962a834,validation,EMOTIONS,english,adaptive,new_direction,skipped,0,1,0.0,0,3791.0,0,0,1,1,0.0,83.85,0.0166,0.0091,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,10,0.4,2.425,1
e64f318575a47733b2283ca515dcbc7046328f6586f995155d7063f33fe30b29,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,8a0759c04c4ed4a05541c2af6c5dbdacfc062678f5aa53521e8682b0760e18d9,validation,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10256,2,0,4,1,0.0,85.67,0.0109,0.096,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,12,0.416667,2.4375,1
d03e994ef92d96635922db7b785198b358d6f236916b3b41167ee15f7883472e,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,validation,DAILY_LIFE,english,legacy_random,new_direction,correct,1,0,5.0,5,5763,0,0,2,1,0.0,18.7,0.0031,0.4517,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,14,0.428571,2.517857,1
5223da7dfb3c7e3c6dc7a32a472cb147e4f69cdc5648dbeb8c987b718e9097e2,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,validation,GREETINGS,english,due_only,new_direction,correct,1,0,5.0,5,8655,0,0,5,1,0.0,81.17,0.0851,0.4968,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,16,0.5,2.828125,1
b0824614c18d7c89ba0b3e65ed68ec3633cf2d2db28b1cc28e5b24d6f4ba1973,3625ba94a9280d7aead959048300828fde304a30b0921b0517362d225c8113e4,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,validation,GREETINGS,english,adaptive,new_direction,correct,1,0,5.0,5,6451,0,0,2,1,0.0,80.37,0.0045,0.4525,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,18,0.555556,2.986111,1
ebb6794ec39498beb51b4ce3b01d7183064a67e43649202bd98f403f27ca1bf2,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,train,EMOTIONS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,15848,2,1,5,1,0.0,84.16,0.0507,0.1179,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,1
1d7ba5ca5d598ec108ca7d25081b009943b26c0e59650b67e9b48d1a71f06f0e,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,8246,1,0,2,1,0.0,75.97,0.1118,0.1515,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.5,2.75,0
bbc00f3d293e94138c4d9b83e70e2094e78b8d63d451feec3ea7a8d16d4c14b0,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,14452,2,0,5,1,0.0,86.53,0.0573,0.1215,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.25,1.875,0
5ef1ad0dcb6d0a67210200e50ccb0b40db405ea151c1fed1538a9beedbb23d6d,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,train,DAILY_LIFE,sinhala,adaptive,new_direction,correct,1,0,4.5,5,6651,0,1,2,1,0.0,81.78,0.0372,0.4255,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.166667,1.583333,0
adc6b5676365ad311761348ec9b28540a54517f25b28594a373208e7744ebf78,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,f5ae28fe923eece8dd1117e99419c21b18a5716a4f0a1bff2f4ec1b2c962a834,train,EMOTIONS,sinhala,adaptive,new_direction,correct,1,0,4.25,4,6548,0,1,1,1,0.0,84.93,0.0172,0.392,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,8,0.25,1.875,1
57d5b03f4012bef004a0f4b5c02b13b345881578789084e6bba0f45b6647a7b7,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,11895,1,0,5,1,0.0,86.21,0.0771,0.1324,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.4,2.35,0
f6c2c03c7b4618c27a5aee96029044943c082e662cff509fb30ca23604ef1fca,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,35b6314701e208c68a6b274586061d8d54b2a2c6d661d49f9a9bfe51e1339031,train,EMOTIONS,sinhala,due_only,overdue,incorrect,0,0,1.0,1,12212,1,0,5,1,17.02,67.3,0.4698,0.3484,2,1,1,2.75,13583.0,432.4495,2.06,1.52,1,1,1,0,1,2,24.0,12,0.333333,2.125,1
dfea53e6d3e6102a33368d126c71993dde99e431182430b2c611ee6b47bb1cbc,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,f6a78250105ee06cc6c4131e3e06ab4d09af17583c3a9f3c8cf4f9db819a136a,train,EMOTIONS,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,11363,1,0,4,1,0.0,83.51,0.0994,0.1447,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,14,0.357143,2.25,0
628207166840ab7fa387ceabd44d9a7fa70c4af6721ebf25ef7a32ad5c0b4090,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,78b752dc7ca5a068ed5e2c77d191b8e7e40be2904c325975f9297a25c36749e7,train,DAILY_LIFE,sinhala,adaptive,new_direction,correct,1,0,5.0,5,8933,0,0,3,1,0.0,84.77,0.1188,0.5153,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,16,0.3125,2.09375,1
5d202b3169688cdae2be3fa32ebe719ef042079fb08e6b88c7fadc33ba89a4d6,9c2c2531aa10b6a582f2f235887bec332a5afc54d5a9814a3a1d2cafd6828311,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,train,SCHOOL_VOCABULARY,sinhala,adaptive,new_direction,incorrect,0,0,1.0,1,13103,2,0,5,1,0.0,88.8,0.0243,0.1034,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.388889,2.319444,0
048dfe00a8e8b19b62aef4605c9e200eb40d5d323ac7e77625086defe5ff3fd6,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,10101,1,0,4,1,0.0,83.14,0.0223,0.1023,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,0,0.0,0.0,0
a72164b137e51f28d1cfe77a3d64e54b3c9da2c20191b6ea4ef74bf45ca2f75d,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,10983,1,0,5,1,0.0,81.83,0.0374,0.1106,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,2,0.0,1.0,0
d6f60c4dc86a45f2189f5f2c6c38b71b544fbb410470a30af97018bd11d0fe6c,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,english,adaptive,due_today,incorrect,0,0,1.0,1,14049,2,0,5,1,0.38,58.32,0.1508,0.1729,2,0,2,1.0,11385.0,33.1564,1.42,1.3,1,1,0,0,2,3,24.0,4,0.0,1.0,0
f3956ca3a28b1add20581d2c2c6d622d1c932319accea068b6a4c8982892dae7,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,703eebd4a4dbbbaf13cade8763e984d8083555fd3bd0eff5dd860de7505f81e0,train,SCHOOL_VOCABULARY,english,adaptive,new_direction,incorrect,0,0,1.0,1,8150,2,0,1,1,0.0,76.05,0.0046,0.0925,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,6,0.0,1.0,1
d98977a925494580971e3c6ba899dc754b74639fa9ec10d11f098ad0edf0d8ce,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,e5f0f8ee9588c53c8574310d3122aedafdb64a73b58a541fc421809de5cfee39,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,8333,1,0,2,1,0.0,75.94,0.0042,0.0923,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.125,1.46875,0
5b818f563307c41f4091aa5632e3614c1fdc665e2e25a2a522fa34b1cb9e3772,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,train,DAILY_LIFE,english,adaptive,new_direction,correct,1,0,3.5,4,10189,1,1,2,1,0.0,77.21,0.0926,0.3659,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,10,0.1,1.375,0
9ab3142b35f04024644f917cdfef2851f0375d859bed66c2b6329bf98306f13a,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,f5ae28fe923eece8dd1117e99419c21b18a5716a4f0a1bff2f4ec1b2c962a834,train,EMOTIONS,english,adaptive,new_direction,correct,1,0,5.0,5,5639,0,0,1,1,0.0,81.48,0.0476,0.4762,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,12,0.166667,1.520833,1
f37f69795e66258805f763a86ed66bebd5a436339f1c3adf9c2966279a7a8441,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,train,DAILY_LIFE,english,due_only,new_direction,correct,1,0,4.5,5,6339,0,1,1,1,0.0,77.74,0.0753,0.4464,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,14,0.285714,1.946429,1
07efa8957e33d6217f62a51ada40feec3330b76c1ac1e0ada2d175245e6ca27d,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,train,SCHOOL_VOCABULARY,english,adaptive,new_direction,incorrect,0,0,1.0,1,11425,2,0,4,1,0.0,80.5,0.1124,0.1518,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.375,2.296875,0
0a35c609d2725236fcc8c18343b412e7f05df17c560ae04ccc21fe95ff7438f9,3571773d825a0a703f4916b9ac06d4bb02661226fd27cb92a69f4550042908ce,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11899,1,0,5,1,0.0,87.47,0.0901,0.1396,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.333333,2.152778,0
ac740c8d84c9ac098ba6037e1d6d20d4757b4bf516b38eb274d837c5c255ed84,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,cbf3c5348b55a81dd056abc138035ba18a1aa52e4c081ece8c5630c88db10be2,train,SCHOOL_VOCABULARY,english,adaptive,new_direction,correct,1,0,4.25,4,9057,1,0,5,1,0.0,85.55,0.1151,0.4458,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,0,0.0,0.0,0
521a0dc0ec94d9242601059cb2b8f413bc40e32edcba21d1b500717aa3fa9ef8,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,659bbbcce07eea8f3abce77a2946c2adcf621f49ddb52e63141ad1dd496d792f,train,GREETINGS,english,adaptive,new_direction,correct,1,0,3.5,4,6756,1,1,1,1,0.0,76.57,0.0982,0.369,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,2,0.5,2.625,1
b7c1f858f1d89b564dbc3df561d5d50081ffc6fd60cf8c76ebbde7e964f0e41d,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,31c83dc0907991a205b7916a414c9a90292631064e35b1550de089e1be1897ca,train,SCHOOL_VOCABULARY,english,adaptive,new_direction,incorrect,0,0,1.0,1,9099,2,0,4,1,0.0,80.13,0.0751,0.1313,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,4,0.75,3.4375,0
3dd9f86f1c1482eca75c1f99b9d097c0516b4e718f3082cf2b803795449b7a4e,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,d3ab9845d5d672cedadf58ae1516955047a0d05ceafdb1b28cdcadf60e9c4ba5,train,DAILY_LIFE,english,adaptive,new_direction,skipped,0,1,0.0,0,2086.0,0,0,4,1,0.0,85.8,0.1063,0.0585,0,0,0,0.0,,,2.5,1.7,0,1,0,0,0,1,24.0,6,0.5,2.625,0
3818a81c40c9eafbfd5c975b8d48440bd520650c4299564f69c0a106ca1749c5,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,f844452b10ac23555bb7b294b267a7b2f163710f18c5752db8dee7dae75a2007,train,EMOTIONS,english,adaptive,new_direction,incorrect,0,0,1.0,1,8500,1,0,4,1,0.0,83.08,0.059,0.1225,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.375,2.09375,0
ae40b19a5502815c4c58d777d23ceb0deeb0255df86112aa860e9dd34e3d4684,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,9159,2,0,3,1,0.0,85.74,0.054,0.1197,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,10,0.3,1.875,1
2efa124fb8704cbc62b2f3c5cd851b138c8b1bd2679547a472351e016f7df886,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,adaptive,new_direction,correct,1,0,4.25,4,7633,1,0,2,1,0.0,81.9,0.0006,0.3828,0,0,0,0.0,,,2.5,2.5,0,1,0,1,0,0,24.0,12,0.333333,2.0625,1
b116ff7c6f3afe1ce1a980fe978b4495b1d00d3b44d9b5e320b07dd0f8720307,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,b907568662bf6ca001668aae59923eef7b0686da1be7d16ec09c5e8bd7d054c7,train,GREETINGS,english,random_control,random_control,correct,1,0,5.0,5,7144,0,0,2,0,0.0,16.26,0.593,0.7762,2,2,0,4.25,7277.0,63.2805,2.5,2.6,7,22,2,3,0,0,528.0,14,0.428571,2.375,1
d41611eb5da391e00861a122b1669985d06763ac8d0cd327352f07e7435359b7,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,1722e7baa1e207600088d91aa4cd88a660faadc52ca19591aa6d56fa6e4195af,train,DAILY_LIFE,english,adaptive,new_direction,incorrect,0,0,1.0,1,5584,1,0,1,1,0.0,79.51,0.0458,0.1152,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,16,0.5,2.703125,1
7444507ef076e3935564d5fad46401bf8a3db09ef1b4ff60dad7d7734d903123,a2bdf5d4d36c7b39db2a11747a40063473d13116c13526a13fec1eaca6a31669,d25715e85fb112661178a40caec4f7079288e25200d4105531a087ace1bf006f,train,GREETINGS,english,random_control,new_direction,incorrect,0,0,1.0,1,13179,2,1,5,1,0.0,10.61,0.0093,0.0951,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,18,0.5,2.694444,0
c35d49f1db0d82e1067bb1f648ff4a1337cb05b425b3166311092b54b1f38667,3ea23dfad10a41ec92b721d550d7b1a3d6f6e09f912eedf4d66ab385ce0e9d4b,56e441077b6f4e3d9151e19cf87c4af303ba8e755e6cf372a903aa389abe1585,train,EMOTIONS,english,adaptive,new_direction,correct,1,0,4.5,5,7635,0,1,3,1,0.0,84.76,0.0563,0.436,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,0,0.0,0.0,1
40098e49a881e5b81e495d4cd7e6b7a422cff440aaa31c0b7f53d749d7a62540,3ea23dfad10a41ec92b721d550d7b1a3d6f6e09f912eedf4d66ab385ce0e9d4b,831b32752742b1344cedb6a195529d4839a26cf7ae81b1d0266a8a5f1b0f8037,train,NUMBERS,english,adaptive,new_direction,correct,1,0,5.0,5,8990,0,0,5,1,0.0,83.28,0.1005,0.5053,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,2,1.0,4.375,0
68fec7f8940aadbf6ae109bbace33802e6ddedec83053ac6237104dc491c6564,3ea23dfad10a41ec92b721d550d7b1a3d6f6e09f912eedf4d66ab385ce0e9d4b,10015f2c4c01d43f3c2a0226d53cc4881a98e37b1887e45f04497e1b21c5f4ff,train,DAILY_LIFE,english,due_only,new_direction,correct,1,0,4.5,5,5695,0,1,2,1,0.0,80.2,0.0456,0.4301,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,4,0.75,3.6875,1
184d4877fb0874a9ab7bb53589733bd2d095400032ccac91cd10aff256100098,3ea23dfad10a41ec92b721d550d7b1a3d6f6e09f912eedf4d66ab385ce0e9d4b,de771f3d4a94a21db9a24da5fe49a661898fd3b882313be14075805ebfb709fa,train,GREETINGS,english,adaptive,new_direction,correct,1,0,5.0,5,6810,0,0,3,1,0.0,85.15,0.0603,0.4832,0,0,0,0.0,,,2.5,2.6,0,1,0,1,0,0,24.0,6,0.833333,3.791667,1
92520d91b5594efaf8f03a2a21e93db2ffc0b8a7793b1bd5e76495b8c54916bf,3ea23dfad10a41ec92b721d550d7b1a3d6f6e09f912eedf4d66ab385ce0e9d4b,6ca9b77348499332b247786d17ffbe2184837c0ca420040252abbd7a7130dc5d,train,GREETINGS,english,adaptive,new_direction,incorrect,0,0,1.0,1,11645,2,0,5,1,0.0,84.53,0.0959,0.1427,0,0,0,0.0,,,2.5,1.96,0,1,0,0,0,1,24.0,8,0.875,4.09375,0
